Timestamp,User_ID,IP_Address,Activity_Type,Resource_Accessed,File_Name,Action,Login_Attempts,File_Size,Anomaly_Type,Label
11:57.1,9253,10.138.230.130,File_Modification,/backup/report2.pdf,report2.pdf,Inserted,,24.7,None,Normal
04:44.8,4667,10.135.162.240,Network_Traffic,/shared/documents/data.csv,,Read,,,None,Normal
50:22.8,6474,192.168.204.19,USB_Insert,/confidential/document2.docx,,Write,,,None,Normal
23:04.8,8537,172.24.36.174,Remote_Login,/shared/documents/report2.pdf,,Inserted,8,,None,Normal
04:31.3,9856,10.35.204.149,File_Modification,/network/logs/secrets.txt,secrets.txt,N/A,,30.98,DDoS_Attempt,Suspicious
55:15.9,7433,172.26.152.225,Login,/backup/secrets.txt,,Write,5,,None,Normal
47:24.9,5101,172.16.37.90,File_Deletion,/network/logs/secrets.txt,secrets.txt,Delete,,37.6,USB_Access,Suspicious
24:50.0,9451,192.168.78.240,File_Modification,/confidential/document2.docx,document2.docx,Success,,1.44,None,Normal
45:48.5,5964,192.168.32.233,File_Deletion,/backup/secrets.txt,secrets.txt,Read,,0.68,None,Normal
02:52.2,9245,192.168.173.103,File_Deletion,/project/report1.pdf,report1.pdf,Failed,,25.6,None,Normal
37:09.7,3778,172.31.74.53,USB_Insert,/confidential/secrets.txt,,Failed,,,None,Normal
18:11.7,7190,192.168.37.235,Remote_Login,/backup/new_project.docx,,Success,9,,Brute_Force,Suspicious
25:05.8,2077,10.146.188.212,File_Deletion,/server/document2.docx,document2.docx,Read,,7.35,None,Normal
01:23.4,4808,192.168.198.66,File_Deletion,/confidential/data.csv,data.csv,Read,,9.96,None,Normal
22:09.4,5121,192.168.209.46,Remote_Login,/backup/data.csv,,Read,10,,None,Normal
48:30.7,3874,172.24.152.37,File_Deletion,/project/data.csv,data.csv,Write,,18.77,None,Normal
25:50.4,4780,10.124.46.188,Remote_Login,/backup/report1.pdf,,Read,8,,None,Normal
33:51.5,7137,172.25.206.117,File_Deletion,/network/logs/report2.pdf,report2.pdf,Failed,,6.36,None,Normal
16:18.1,1807,172.17.13.148,Remote_Login,/confidential/report1.pdf,,Success,4,,None,Normal
37:45.9,4470,192.168.37.217,File_Deletion,/server/secrets.txt,secrets.txt,Inserted,,18.33,DDoS_Attempt,Suspicious
52:34.4,8282,192.168.183.136,File_Access,/confidential/document2.docx,document2.docx,Delete,,9.86,None,Normal
39:46.6,8689,192.168.60.112,Network_Traffic,/backup/secrets.txt,,Success,,,None,Normal
23:13.0,4644,10.25.182.26,File_Modification,/shared/documents/new_project.docx,new_project.docx,Delete,,8.39,Data_Exfil,Suspicious
38:28.9,3729,10.160.43.47,Network_Traffic,/backup/data.csv,,N/A,,,None,Normal
22:08.1,2200,172.16.136.252,Network_Traffic,/backup/data.csv,,N/A,,,None,Normal
05:37.4,6232,192.168.101.252,File_Deletion,/network/logs/report1.pdf,report1.pdf,Inserted,,8.66,Brute_Force,Suspicious
58:33.1,1484,192.168.84.5,Login,/shared/documents/report1.pdf,,Delete,9,,None,Normal
00:52.5,1008,172.19.6.195,File_Deletion,/shared/documents/document2.docx,document2.docx,N/A,,20.25,None,Normal
26:50.8,8182,192.168.73.235,USB_Insert,/server/new_project.docx,,N/A,,,None,Normal
05:06.2,5919,192.168.25.160,File_Modification,/server/report2.pdf,report2.pdf,Failed,,34.78,None,Normal
17:06.0,5324,192.168.241.194,Remote_Login,/shared/documents/new_project.docx,,Write,9,,None,Normal
08:43.0,5258,172.19.243.64,File_Access,/confidential/data.csv,data.csv,Delete,,28.95,None,Normal
19:46.5,6569,192.168.219.29,File_Modification,/confidential/data.csv,data.csv,Write,,12.84,None,Normal
03:45.6,8301,10.23.102.125,USB_Insert,/server/report2.pdf,,Delete,,,None,Normal
25:27.8,6854,172.25.135.124,USB_Insert,/server/data.csv,,Failed,,,None,Normal
43:26.3,7353,192.168.57.130,Network_Traffic,/server/report2.pdf,,Delete,,,None,Normal
22:03.1,4918,10.197.199.10,File_Access,/project/report1.pdf,report1.pdf,Delete,,21.49,None,Normal
42:48.4,5688,172.16.217.199,Remote_Login,/server/document2.docx,,Write,9,,None,Normal
25:41.0,3655,172.16.85.242,Network_Traffic,/confidential/document2.docx,,Inserted,,,USB_Access,Suspicious
32:44.5,2931,192.168.17.225,USB_Insert,/confidential/report2.pdf,,Failed,,,Brute_Force,Suspicious
24:20.8,4158,192.168.250.10,File_Access,/server/report2.pdf,report2.pdf,Delete,,32.97,None,Normal
57:55.3,6668,192.168.134.68,Login,/project/secrets.txt,,Delete,9,,None,Normal
05:05.0,3039,10.83.100.87,USB_Insert,/project/data.csv,,N/A,,,None,Normal
27:52.1,9298,10.209.104.135,File_Access,/confidential/data.csv,data.csv,N/A,,2.17,None,Normal
38:15.4,1998,172.31.72.44,USB_Insert,/project/report2.pdf,,Delete,,,None,Normal
08:43.6,6489,172.17.228.34,Network_Traffic,/project/document2.docx,,N/A,,,None,Normal
19:49.7,9283,172.22.88.130,Network_Traffic,/confidential/report2.pdf,,Read,,,None,Normal
02:01.2,1913,10.207.1.102,Network_Traffic,/server/report1.pdf,,Read,,,None,Normal
07:08.2,1187,172.28.219.153,File_Deletion,/server/document2.docx,document2.docx,Success,,30.36,None,Normal
50:45.3,7144,10.171.164.200,File_Deletion,/backup/report2.pdf,report2.pdf,Failed,,43.89,None,Normal
25:25.4,2881,172.25.30.130,Network_Traffic,/project/report2.pdf,,N/A,,,None,Normal
59:57.8,7467,10.109.4.179,Remote_Login,/confidential/new_project.docx,,Write,2,,None,Normal
38:58.8,9798,192.168.36.253,File_Deletion,/server/report1.pdf,report1.pdf,Read,,47.75,None,Normal
59:34.3,6236,192.168.216.57,File_Deletion,/confidential/secrets.txt,secrets.txt,Success,,4.63,None,Normal
28:31.2,9460,10.159.95.174,Login,/backup/data.csv,,Success,7,,None,Normal
22:41.7,2705,172.28.92.185,Network_Traffic,/server/new_project.docx,,Inserted,,,None,Normal
23:12.8,3162,10.104.124.169,Login,/project/secrets.txt,,Read,5,,None,Normal
04:44.8,4622,172.16.240.166,Login,/server/document2.docx,,N/A,9,,None,Normal
24:45.3,7903,192.168.143.212,File_Access,/project/secrets.txt,secrets.txt,Read,,25.42,None,Normal
40:24.0,4946,172.29.37.142,Login,/backup/new_project.docx,,Inserted,8,,None,Normal
42:18.9,5859,192.168.248.230,Remote_Login,/project/report1.pdf,,Inserted,1,,None,Normal
50:53.2,2528,172.21.93.41,Network_Traffic,/project/document2.docx,,Delete,,,None,Normal
15:28.9,8096,192.168.247.9,File_Modification,/confidential/secrets.txt,secrets.txt,Failed,,35.09,Data_Exfil,Suspicious
09:24.9,1713,192.168.16.246,Remote_Login,/project/new_project.docx,,Delete,4,,None,Normal
34:38.0,2813,172.29.240.145,File_Modification,/network/logs/report1.pdf,report1.pdf,Delete,,46.69,None,Normal
57:06.9,6245,172.22.89.147,File_Access,/project/new_project.docx,new_project.docx,Failed,,5.65,None,Normal
04:07.8,3520,172.30.62.194,File_Modification,/network/logs/report2.pdf,report2.pdf,Write,,18.78,None,Normal
13:17.6,8961,172.27.22.250,Login,/backup/secrets.txt,,Inserted,10,,Data_Exfil,Suspicious
09:25.5,9776,10.50.89.114,File_Modification,/project/new_project.docx,new_project.docx,Inserted,,23.21,None,Normal
31:02.4,2218,10.151.0.178,Remote_Login,/network/logs/new_project.docx,,Write,2,,None,Normal
20:38.4,1906,172.25.37.251,Network_Traffic,/confidential/new_project.docx,,N/A,,,None,Normal
32:10.5,4380,10.47.251.99,File_Modification,/backup/secrets.txt,secrets.txt,Delete,,46.3,DDoS_Attempt,Suspicious
37:24.6,4164,172.19.254.8,Login,/backup/new_project.docx,,Read,2,,None,Normal
33:37.0,7483,172.16.187.68,USB_Insert,/project/report2.pdf,,Write,,,None,Normal
29:40.7,6907,10.101.38.212,File_Deletion,/server/document2.docx,document2.docx,Failed,,36.75,DDoS_Attempt,Suspicious
33:41.3,6711,10.52.1.231,Remote_Login,/server/report1.pdf,,Delete,6,,None,Normal
07:51.4,6151,192.168.6.20,USB_Insert,/network/logs/data.csv,,Failed,,,None,Normal
58:42.9,7078,172.21.201.123,USB_Insert,/confidential/report2.pdf,,Failed,,,None,Normal
56:25.5,9727,172.16.202.72,File_Deletion,/project/new_project.docx,new_project.docx,Failed,,30.98,None,Normal
53:59.8,6841,192.168.27.67,File_Modification,/shared/documents/report2.pdf,report2.pdf,Delete,,14.29,Data_Exfil,Suspicious
13:25.3,9121,10.56.97.163,USB_Insert,/server/document2.docx,,N/A,,,None,Normal
32:13.3,8670,192.168.189.54,Login,/confidential/report2.pdf,,Write,8,,Data_Exfil,Suspicious
18:20.2,6237,10.146.224.64,Login,/project/report1.pdf,,Failed,9,,None,Normal
07:44.7,6696,172.26.144.89,USB_Insert,/project/report1.pdf,,Inserted,,,None,Normal
32:01.1,5183,10.102.88.28,USB_Insert,/backup/secrets.txt,,Write,,,None,Normal
06:54.9,4538,10.177.165.59,File_Deletion,/shared/documents/data.csv,data.csv,Inserted,,29.73,None,Normal
44:59.9,6027,192.168.92.5,Network_Traffic,/network/logs/report2.pdf,,Delete,,,None,Normal
44:19.5,1579,172.21.149.84,File_Deletion,/network/logs/new_project.docx,new_project.docx,Read,,28.8,None,Normal
34:11.2,6987,172.30.134.227,Login,/project/document2.docx,,Success,3,,DDoS_Attempt,Suspicious
57:16.5,8952,172.30.28.77,File_Modification,/server/secrets.txt,secrets.txt,Delete,,33.81,None,Normal
23:29.8,9872,10.197.32.11,Network_Traffic,/shared/documents/document2.docx,,Delete,,,None,Normal
10:22.7,7300,192.168.32.232,USB_Insert,/backup/new_project.docx,,Success,,,None,Normal
05:41.8,7512,172.29.167.96,File_Access,/confidential/new_project.docx,new_project.docx,Read,,40.99,None,Normal
00:02.9,7165,10.234.167.185,Remote_Login,/project/secrets.txt,,Success,2,,None,Normal
53:33.9,1595,172.30.229.84,Remote_Login,/confidential/document2.docx,,N/A,6,,None,Normal
01:19.0,2396,192.168.74.0,File_Modification,/confidential/report1.pdf,report1.pdf,Delete,,27.94,None,Normal
31:33.7,9677,10.130.34.175,File_Access,/confidential/data.csv,data.csv,Write,,10.78,None,Normal
50:25.2,6725,192.168.186.202,USB_Insert,/server/document2.docx,,Success,,,USB_Access,Suspicious
50:10.8,1914,192.168.44.151,File_Access,/project/new_project.docx,new_project.docx,Failed,,0.87,None,Normal
11:15.1,4942,192.168.159.55,USB_Insert,/confidential/report2.pdf,,Write,,,None,Normal
30:45.9,7854,192.168.123.86,Remote_Login,/project/report2.pdf,,Inserted,5,,None,Normal
03:43.6,2836,10.170.210.62,File_Access,/server/document2.docx,document2.docx,Success,,25.33,None,Normal
44:43.8,8582,192.168.33.213,Login,/shared/documents/secrets.txt,,Failed,4,,None,Normal
21:58.4,8223,10.96.225.63,Network_Traffic,/confidential/new_project.docx,,Write,,,Brute_Force,Suspicious
16:05.0,9079,172.27.184.102,File_Access,/network/logs/report1.pdf,report1.pdf,Delete,,8.16,Data_Exfil,Suspicious
40:37.3,4051,172.18.7.188,USB_Insert,/backup/data.csv,,Inserted,,,None,Normal
30:26.4,1046,192.168.168.139,File_Modification,/project/report1.pdf,report1.pdf,Write,,33.96,None,Normal
00:45.3,5085,172.27.63.61,USB_Insert,/server/report1.pdf,,Delete,,,None,Normal
40:08.5,7352,192.168.9.17,File_Deletion,/network/logs/new_project.docx,new_project.docx,Failed,,42.19,None,Normal
53:13.1,5054,172.19.182.27,File_Access,/server/secrets.txt,secrets.txt,Inserted,,38.11,USB_Access,Suspicious
45:21.7,5717,192.168.41.23,File_Access,/backup/report1.pdf,report1.pdf,Success,,40.47,None,Normal
36:17.7,4609,10.129.198.127,Network_Traffic,/confidential/document2.docx,,Read,,,None,Normal
20:47.5,3267,10.181.195.138,Network_Traffic,/confidential/report2.pdf,,N/A,,,None,Normal
29:35.1,9371,172.17.114.206,Login,/server/report2.pdf,,Inserted,10,,None,Normal
38:19.9,1432,172.26.104.177,File_Access,/project/document2.docx,document2.docx,Delete,,45.94,None,Normal
39:58.5,6254,192.168.55.82,File_Modification,/shared/documents/report2.pdf,report2.pdf,Success,,42.76,None,Normal
26:43.2,2719,10.168.137.50,File_Access,/server/secrets.txt,secrets.txt,Failed,,32.38,None,Normal
46:21.2,5036,172.31.93.159,Remote_Login,/shared/documents/report2.pdf,,N/A,3,,None,Normal
57:46.5,1541,192.168.40.186,Remote_Login,/confidential/data.csv,,Write,9,,USB_Access,Suspicious
59:15.7,1297,10.209.50.190,Network_Traffic,/network/logs/document2.docx,,N/A,,,None,Normal
06:54.8,6328,192.168.233.244,Login,/project/data.csv,,Failed,5,,None,Normal
36:22.8,9235,172.17.59.254,Network_Traffic,/backup/secrets.txt,,Inserted,,,None,Normal
26:49.7,3268,10.12.107.69,USB_Insert,/backup/report2.pdf,,Delete,,,None,Normal
15:13.1,9325,10.61.81.167,Login,/shared/documents/document2.docx,,N/A,5,,None,Normal
13:16.5,7686,192.168.34.189,File_Deletion,/project/data.csv,data.csv,Success,,47.94,None,Normal
11:46.7,4118,192.168.90.197,USB_Insert,/network/logs/secrets.txt,,Inserted,,,None,Normal
58:11.8,2090,192.168.35.194,File_Modification,/confidential/secrets.txt,secrets.txt,Failed,,29.18,None,Normal
52:34.9,4201,172.29.139.242,Network_Traffic,/backup/report2.pdf,,Write,,,None,Normal
59:50.7,5684,192.168.181.136,File_Modification,/backup/document2.docx,document2.docx,Read,,49.13,Data_Exfil,Suspicious
11:20.0,7294,10.166.254.100,USB_Insert,/backup/report2.pdf,,Inserted,,,None,Normal
40:12.6,5957,192.168.227.177,File_Access,/network/logs/document2.docx,document2.docx,Read,,8.12,None,Normal
31:14.3,2863,10.79.161.232,File_Access,/server/report1.pdf,report1.pdf,Failed,,20.59,DDoS_Attempt,Suspicious
25:33.1,1447,10.113.30.176,Network_Traffic,/confidential/report2.pdf,,Failed,,,None,Normal
03:07.1,6167,172.20.156.138,USB_Insert,/backup/secrets.txt,,Write,,,None,Normal
33:00.3,2587,10.245.68.105,Login,/server/new_project.docx,,Write,6,,None,Normal
49:39.1,6712,172.27.148.67,Network_Traffic,/backup/secrets.txt,,Read,,,None,Normal
53:10.2,8033,10.236.190.252,File_Deletion,/project/data.csv,data.csv,Inserted,,24.15,None,Normal
26:47.3,5297,192.168.94.79,USB_Insert,/network/logs/document2.docx,,Read,,,Data_Exfil,Suspicious
03:54.4,3433,10.245.208.134,USB_Insert,/shared/documents/new_project.docx,,N/A,,,None,Normal
22:34.6,1821,172.21.105.26,File_Deletion,/confidential/secrets.txt,secrets.txt,Inserted,,17.8,None,Normal
56:54.3,8738,10.181.250.158,USB_Insert,/confidential/document2.docx,,Delete,,,DDoS_Attempt,Suspicious
06:06.1,9322,10.109.7.43,File_Modification,/server/document2.docx,document2.docx,N/A,,16.99,None,Normal
22:24.3,9188,10.224.54.138,Network_Traffic,/network/logs/document2.docx,,Read,,,None,Normal
16:49.3,6087,10.242.214.67,File_Modification,/server/data.csv,data.csv,Success,,4.02,None,Normal
17:29.6,6586,10.212.178.232,File_Modification,/project/new_project.docx,new_project.docx,Write,,15.73,None,Normal
53:20.4,6128,172.27.233.184,Login,/server/data.csv,,Read,10,,None,Normal
38:28.9,3437,172.31.90.37,File_Access,/shared/documents/secrets.txt,secrets.txt,Failed,,24.48,None,Normal
24:32.5,1602,172.18.202.114,File_Modification,/confidential/document2.docx,document2.docx,Failed,,27.85,None,Normal
52:56.7,5121,10.42.46.210,Network_Traffic,/confidential/report1.pdf,,Read,,,None,Normal
33:42.5,9158,192.168.6.249,Network_Traffic,/server/report1.pdf,,Success,,,None,Normal
36:49.7,8022,192.168.138.125,Network_Traffic,/confidential/data.csv,,Delete,,,USB_Access,Suspicious
44:37.4,2794,172.19.160.158,File_Access,/network/logs/document2.docx,document2.docx,Success,,42.68,None,Normal
24:25.8,2561,172.27.165.148,File_Modification,/project/secrets.txt,secrets.txt,Read,,11.2,None,Normal
36:15.1,8826,10.97.236.127,File_Access,/server/document2.docx,document2.docx,N/A,,39.5,None,Normal
03:52.7,1199,192.168.10.88,Login,/shared/documents/secrets.txt,,Inserted,10,,None,Normal
39:10.4,1500,192.168.66.27,File_Access,/network/logs/report1.pdf,report1.pdf,Inserted,,37.65,None,Normal
55:51.8,3828,10.156.53.18,Network_Traffic,/network/logs/new_project.docx,,Success,,,None,Normal
28:43.7,9731,10.122.186.143,File_Modification,/confidential/new_project.docx,new_project.docx,Delete,,0.61,None,Normal
33:40.0,1388,192.168.155.168,USB_Insert,/backup/secrets.txt,,Inserted,,,Brute_Force,Suspicious
41:47.5,2703,10.153.41.77,Remote_Login,/backup/secrets.txt,,Failed,2,,None,Normal
39:18.1,7021,192.168.62.192,File_Modification,/server/document2.docx,document2.docx,Failed,,49.48,USB_Access,Suspicious
19:18.8,4831,192.168.130.212,File_Modification,/network/logs/document2.docx,document2.docx,Failed,,28.36,Brute_Force,Suspicious
09:22.6,7053,172.26.174.184,Network_Traffic,/backup/document2.docx,,Inserted,,,None,Normal
58:51.3,1212,192.168.28.166,Login,/shared/documents/document2.docx,,Inserted,4,,DDoS_Attempt,Suspicious
44:33.8,4461,172.17.137.145,File_Modification,/shared/documents/new_project.docx,new_project.docx,Inserted,,30.63,DDoS_Attempt,Suspicious
40:16.3,7336,172.28.126.151,Remote_Login,/network/logs/new_project.docx,,Success,1,,None,Normal
29:42.6,4104,192.168.140.69,Login,/backup/data.csv,,Failed,4,,None,Normal
20:38.8,4692,10.76.206.47,USB_Insert,/network/logs/secrets.txt,,N/A,,,None,Normal
44:36.5,4359,10.189.244.140,File_Modification,/backup/report2.pdf,report2.pdf,N/A,,23,Data_Exfil,Suspicious
16:54.7,3855,172.24.145.76,File_Deletion,/network/logs/document2.docx,document2.docx,Write,,12.14,None,Normal
52:23.2,7687,172.21.221.108,USB_Insert,/confidential/data.csv,,Failed,,,None,Normal
19:34.0,5599,172.23.8.129,File_Deletion,/shared/documents/new_project.docx,new_project.docx,Read,,38.3,None,Normal
07:46.2,7661,172.18.18.227,File_Modification,/confidential/report1.pdf,report1.pdf,Read,,4.18,USB_Access,Suspicious
05:46.1,8999,172.18.240.209,File_Deletion,/shared/documents/new_project.docx,new_project.docx,Failed,,3.14,None,Normal
00:48.6,5194,172.31.124.171,File_Modification,/shared/documents/report1.pdf,report1.pdf,Inserted,,38.92,None,Normal
18:44.6,6691,172.29.197.27,USB_Insert,/backup/report2.pdf,,Inserted,,,None,Normal
28:58.4,2380,192.168.11.168,File_Access,/confidential/data.csv,data.csv,Failed,,26.98,DDoS_Attempt,Suspicious
39:48.7,7758,10.92.227.61,Remote_Login,/project/document2.docx,,Success,1,,None,Normal
07:45.4,1352,192.168.114.23,File_Modification,/project/new_project.docx,new_project.docx,Delete,,13.6,None,Normal
58:06.5,8708,10.160.218.204,Login,/confidential/data.csv,,Success,5,,None,Normal
54:06.1,3938,10.251.202.241,File_Deletion,/server/report2.pdf,report2.pdf,Failed,,22.05,None,Normal
54:30.9,7875,10.167.139.160,File_Modification,/project/data.csv,data.csv,Read,,45.57,None,Normal
10:09.6,3157,10.146.226.32,File_Modification,/confidential/report1.pdf,report1.pdf,Read,,1.02,None,Normal
27:28.2,3422,172.25.172.179,File_Deletion,/backup/report1.pdf,report1.pdf,N/A,,28.06,None,Normal
34:19.7,4563,172.31.189.141,Network_Traffic,/network/logs/report1.pdf,,Inserted,,,None,Normal
17:20.2,4739,172.23.136.208,USB_Insert,/network/logs/report2.pdf,,N/A,,,None,Normal
36:36.2,5650,192.168.37.196,File_Access,/backup/document2.docx,document2.docx,Write,,45.26,None,Normal
17:57.7,6424,192.168.195.1,USB_Insert,/network/logs/new_project.docx,,Failed,,,USB_Access,Suspicious
49:25.8,9697,10.204.79.225,File_Access,/shared/documents/report2.pdf,report2.pdf,Inserted,,2.23,None,Normal
53:21.5,6528,10.215.15.254,File_Modification,/network/logs/report1.pdf,report1.pdf,N/A,,19.22,None,Normal
03:24.5,4912,10.0.117.28,USB_Insert,/backup/new_project.docx,,Inserted,,,USB_Access,Suspicious
01:17.2,8238,172.22.111.56,File_Modification,/backup/document2.docx,document2.docx,N/A,,35.41,Data_Exfil,Suspicious
56:53.1,7347,172.16.39.4,Remote_Login,/shared/documents/report1.pdf,,Write,4,,None,Normal
51:51.6,4390,172.20.225.7,File_Deletion,/backup/document2.docx,document2.docx,Success,,16.9,None,Normal
24:59.2,5555,192.168.69.62,Login,/shared/documents/data.csv,,Read,7,,None,Normal
58:08.4,2760,172.20.238.2,File_Deletion,/backup/secrets.txt,secrets.txt,Success,,47.49,None,Normal
47:00.5,5631,172.23.55.28,File_Access,/server/report1.pdf,report1.pdf,N/A,,24.04,None,Normal
44:48.2,4830,10.27.236.228,File_Deletion,/server/data.csv,data.csv,Success,,27.24,None,Normal
36:14.5,4405,172.31.93.96,File_Modification,/confidential/report2.pdf,report2.pdf,N/A,,20.21,None,Normal
42:25.5,5541,10.182.15.77,File_Deletion,/backup/report1.pdf,report1.pdf,Read,,30.64,None,Normal
08:16.0,3036,10.90.211.89,Remote_Login,/network/logs/new_project.docx,,Inserted,9,,None,Normal
57:42.6,1867,192.168.196.164,File_Modification,/network/logs/new_project.docx,new_project.docx,N/A,,31.34,None,Normal
34:06.5,8055,10.134.78.177,Network_Traffic,/project/report2.pdf,,Failed,,,None,Normal
49:35.8,7894,172.31.247.32,Network_Traffic,/confidential/document2.docx,,Delete,,,None,Normal
38:50.3,9464,172.17.183.86,USB_Insert,/confidential/report2.pdf,,Read,,,None,Normal
48:33.8,1656,192.168.219.62,File_Access,/shared/documents/new_project.docx,new_project.docx,Write,,44.01,None,Normal
41:20.2,8004,172.23.208.41,USB_Insert,/confidential/report2.pdf,,Success,,,Brute_Force,Suspicious
46:16.2,7031,10.254.108.145,File_Deletion,/backup/new_project.docx,new_project.docx,Inserted,,30.17,None,Normal
13:46.7,3721,172.25.170.250,File_Access,/network/logs/new_project.docx,new_project.docx,Read,,31.53,None,Normal
35:30.0,8224,10.159.255.79,File_Modification,/confidential/document2.docx,document2.docx,Read,,40.14,USB_Access,Suspicious
43:37.7,9596,192.168.52.136,File_Modification,/server/data.csv,data.csv,N/A,,2.98,None,Normal
04:35.8,9562,10.29.72.192,Network_Traffic,/shared/documents/secrets.txt,,Success,,,None,Normal
44:21.9,5555,192.168.92.116,File_Modification,/project/data.csv,data.csv,N/A,,7.97,None,Normal
03:23.3,8505,172.16.166.17,File_Modification,/confidential/data.csv,data.csv,Inserted,,37.07,None,Normal
49:13.1,4160,10.115.37.209,Remote_Login,/project/data.csv,,Delete,10,,None,Normal
33:13.0,3589,10.18.61.252,File_Modification,/project/new_project.docx,new_project.docx,Inserted,,34.8,None,Normal
41:27.8,7372,192.168.221.3,File_Deletion,/shared/documents/report2.pdf,report2.pdf,Inserted,,38.33,Brute_Force,Suspicious
04:34.7,6768,10.195.18.53,File_Access,/network/logs/document2.docx,document2.docx,Delete,,32.79,Data_Exfil,Suspicious
26:50.6,4931,172.19.193.173,USB_Insert,/backup/data.csv,,Read,,,None,Normal
13:47.9,6382,192.168.121.13,USB_Insert,/network/logs/data.csv,,Success,,,None,Normal
55:21.4,1911,192.168.251.231,File_Modification,/shared/documents/report1.pdf,report1.pdf,Success,,42.25,None,Normal
03:08.5,4936,192.168.197.202,Network_Traffic,/network/logs/report2.pdf,,N/A,,,None,Normal
13:23.1,3460,172.19.32.244,USB_Insert,/backup/data.csv,,Success,,,DDoS_Attempt,Suspicious
19:50.9,9821,172.31.107.3,Login,/project/data.csv,,Delete,4,,Data_Exfil,Suspicious
16:11.3,1646,10.1.244.98,Remote_Login,/backup/report1.pdf,,Read,2,,None,Normal
41:53.8,5023,10.174.45.50,File_Deletion,/server/new_project.docx,new_project.docx,Success,,41.98,None,Normal
04:12.6,6571,10.83.65.64,Network_Traffic,/backup/data.csv,,Write,,,None,Normal
34:14.3,9955,10.236.123.56,Network_Traffic,/confidential/report1.pdf,,Inserted,,,DDoS_Attempt,Suspicious
42:55.9,4672,172.28.40.33,Login,/confidential/data.csv,,N/A,4,,None,Normal
11:55.8,9788,192.168.205.5,Login,/confidential/secrets.txt,,Failed,3,,None,Normal
56:41.4,7330,10.248.171.239,USB_Insert,/confidential/report1.pdf,,Success,,,None,Normal
06:11.6,8516,192.168.84.27,File_Modification,/shared/documents/document2.docx,document2.docx,Failed,,22.95,None,Normal
01:06.6,8397,192.168.164.178,File_Access,/server/document2.docx,document2.docx,Read,,46.04,None,Normal
49:11.9,7877,192.168.170.87,Remote_Login,/network/logs/secrets.txt,,Failed,3,,None,Normal
36:37.7,4051,172.31.187.180,Login,/project/report2.pdf,,Inserted,10,,None,Normal
05:42.2,2922,172.22.223.7,File_Modification,/network/logs/data.csv,data.csv,Failed,,2.2,None,Normal
07:10.7,1337,172.20.8.91,File_Modification,/project/secrets.txt,secrets.txt,Success,,0.55,None,Normal
04:39.5,2689,172.19.91.107,Network_Traffic,/shared/documents/data.csv,,Failed,,,Data_Exfil,Suspicious
45:11.9,3233,192.168.136.9,USB_Insert,/confidential/report2.pdf,,Failed,,,Brute_Force,Suspicious
46:46.2,8727,192.168.105.144,USB_Insert,/backup/data.csv,,Write,,,None,Normal
04:49.4,8745,10.91.85.96,File_Deletion,/project/new_project.docx,new_project.docx,Write,,1.86,None,Normal
47:43.4,4436,172.16.204.241,Network_Traffic,/confidential/new_project.docx,,Inserted,,,None,Normal
00:36.3,8923,172.19.131.177,Network_Traffic,/network/logs/secrets.txt,,Success,,,None,Normal
10:35.9,6242,172.31.53.119,File_Access,/project/new_project.docx,new_project.docx,Success,,40.29,None,Normal
26:20.9,1995,10.244.187.48,Network_Traffic,/network/logs/data.csv,,Inserted,,,None,Normal
46:13.3,6935,172.30.223.2,File_Access,/backup/secrets.txt,secrets.txt,Inserted,,48.32,None,Normal
09:08.9,5481,10.106.64.226,File_Access,/confidential/data.csv,data.csv,Success,,22.69,None,Normal
11:38.0,8213,192.168.219.145,File_Deletion,/backup/document2.docx,document2.docx,Inserted,,41.79,None,Normal
26:07.4,5623,192.168.188.51,File_Deletion,/project/new_project.docx,new_project.docx,Inserted,,10.76,None,Normal
21:25.9,7190,192.168.129.141,File_Modification,/shared/documents/new_project.docx,new_project.docx,Failed,,6.61,None,Normal
19:36.8,9751,10.30.189.252,File_Access,/shared/documents/report1.pdf,report1.pdf,Success,,32.95,None,Normal
17:55.5,9440,192.168.8.30,File_Access,/network/logs/document2.docx,document2.docx,Delete,,32.6,None,Normal
21:32.6,5532,192.168.59.8,File_Access,/network/logs/secrets.txt,secrets.txt,Delete,,40.37,None,Normal
08:43.7,2895,192.168.144.165,Remote_Login,/backup/new_project.docx,,Delete,4,,None,Normal
22:41.9,9106,192.168.170.108,File_Access,/shared/documents/document2.docx,document2.docx,Failed,,32.91,None,Normal
55:48.0,3949,192.168.204.185,Network_Traffic,/project/data.csv,,Write,,,None,Normal
57:52.7,3129,192.168.230.89,File_Deletion,/confidential/document2.docx,document2.docx,Inserted,,20,None,Normal
37:27.3,5646,172.23.38.133,Network_Traffic,/project/new_project.docx,,Delete,,,None,Normal
13:24.8,6716,10.24.30.186,USB_Insert,/confidential/report2.pdf,,Success,,,DDoS_Attempt,Suspicious
34:05.7,4701,172.22.45.194,File_Access,/project/data.csv,data.csv,Read,,27.55,None,Normal
47:34.1,9588,10.92.155.48,USB_Insert,/shared/documents/report1.pdf,,Inserted,,,None,Normal
52:31.7,8061,172.27.173.71,Remote_Login,/confidential/report1.pdf,,Inserted,1,,None,Normal
28:44.9,8322,172.20.50.150,Login,/server/report2.pdf,,Delete,4,,None,Normal
38:35.6,3254,10.117.71.64,File_Access,/server/report2.pdf,report2.pdf,Success,,8.57,None,Normal
